TrackingID,BookingDate,PickupDate,DeliveryDate,OriginCity,DestinationCity,WeightKg,PackageType,ServiceType,DeliveryMode,Price,Status,DelayReason,DeliveryDelayDays,ProcessingTimeHours,ExpectedDays,IsDelayed,BookingMonth,BookingDay,BookingHour,PickupHour,IsInterCity,IsPeakHour,FromMajorCity,ToMajorCity
DAW00516,2024-01-22 12:00:00,2024-01-22 14:00:00,2024-01-25 03:00:00,Quetta,Gujranwala,37.25,Parcel,Economy,Bus,689.28,Delivered,None,2,2.0,4,0,1,22,12,14,1,1,0,0
DAW00517,2024-01-22 13:00:00,2024-01-22 18:00:00,2024-01-25 00:00:00,Islamabad,Gujranwala,66.54,Parcel,Economy,Ground,2569.15,Delivered,None,2,5.0,4,0,1,22,13,18,1,1,1,0
DAW00518,2024-01-22 14:00:00,2024-01-22 19:00:00,2024-01-24 21:00:00,Faisalabad,Gujranwala,12.26,Documents,Economy,Bus,3543.43,Delivered,None,2,5.0,4,0,1,22,14,19,1,0,0,0
DAW00519,2024-01-22 15:00:00,2024-01-22 18:00:00,2024-01-24 17:00:00,Islamabad,Quetta,95.42,Parcel,Economy,Bus,1501.52,Delayed,Traffic,1,3.0,4,0,1,22,15,18,1,1,1,0
DAW00520,2024-01-22 16:00:00,2024-01-22 20:00:00,2024-01-25 07:00:00,Hyderabad,Peshawar,86.62,Parcel,Express,Bus,1624.21,Delayed,Weather,2,4.0,2,0,1,22,16,20,1,0,0,0
DAW00521,2024-01-22 17:00:00,2024-01-22 18:00:00,2024-01-25 22:00:00,Islamabad,Peshawar,57.93,Documents,Same Day,Bus,4241.48,Delivered,None,3,1.0,1,1,1,22,17,18,1,1,1,0
DAW00522,2024-01-22 18:00:00,2024-01-22 22:00:00,2024-01-25 16:00:00,Islamabad,Quetta,67.57,Parcel,Express,Bus,249.75,Delivered,None,2,4.0,2,0,1,22,18,22,1,0,1,0
DAW00523,2024-01-22 19:00:00,2024-01-22 22:00:00,2024-01-24 23:00:00,Peshawar,Gujranwala,2.16,Parcel,Economy,Bus,3255.06,Delivered,None,2,3.0,4,0,1,22,19,22,1,0,0,0
DAW00524,2024-01-22 20:00:00,2024-01-23 01:00:00,2024-01-27 12:00:00,Peshawar,Karachi,34.23,Parcel,Economy,Bus,2090.65,Delivered,None,4,5.0,4,0,1,22,20,1,1,0,0,1
DAW00525,2024-01-22 21:00:00,2024-01-23 01:00:00,2024-01-26 02:00:00,Peshawar,Karachi,79.67,Documents,Economy,Bus,1632.23,Delivered,None,3,4.0,4,0,1,22,21,1,1,0,0,1
DAW00526,2024-01-22 22:00:00,2024-01-23 03:00:00,2024-01-25 18:00:00,Hyderabad,Quetta,8.21,Documents,Express,Ground,3356.45,Delivered,None,2,5.0,2,0,1,22,22,3,1,0,0,0
DAW00527,2024-01-22 23:00:00,2024-01-23 00:00:00,2024-01-27 20:00:00,Quetta,Rawalpindi,28.59,Parcel,Economy,Bus,4206.41,Delivered,None,4,1.0,4,0,1,22,23,0,1,0,0,0
DAW00528,2024-01-23 00:00:00,2024-01-23 05:00:00,2024-01-25 21:00:00,Faisalabad,Faisalabad,58.74,Documents,Economy,Ground,2880.28,Delayed,None,2,5.0,4,0,1,23,0,5,0,0,0,0
DAW00529,2024-01-23 01:00:00,2024-01-23 06:00:00,2024-01-28 00:00:00,Faisalabad,Quetta,26.01,Parcel,Economy,Bus,349.25,Delayed,Weather,4,5.0,4,0,1,23,1,6,1,0,0,0
DAW00530,2024-01-23 02:00:00,2024-01-23 04:00:00,2024-01-26 09:00:00,Rawalpindi,Faisalabad,93.43,Parcel,Economy,Ground,2414.73,Delayed,Operational,3,2.0,4,0,1,23,2,4,1,0,0,0
DAW00531,2024-01-23 03:00:00,2024-01-23 05:00:00,2024-01-26 11:00:00,Peshawar,Hyderabad,13.54,Documents,Overnight,Bus,2421.25,Delivered,Traffic,3,2.0,1,1,1,23,3,5,1,0,0,0
DAW00532,2024-01-23 04:00:00,2024-01-23 06:00:00,2024-01-25 19:00:00,Hyderabad,Rawalpindi,79.84,Parcel,Economy,Ground,2810.23,Delayed,None,2,2.0,4,0,1,23,4,6,1,0,0,0
DAW00533,2024-01-23 05:00:00,2024-01-23 10:00:00,2024-01-26 18:00:00,Rawalpindi,Multan,51.04,Parcel,Economy,Bus,3420.6,Delivered,None,3,5.0,4,0,1,23,5,10,1,1,0,0
DAW00534,2024-01-23 06:00:00,2024-01-23 09:00:00,2024-01-25 19:00:00,Lahore,Faisalabad,75.16,Documents,Economy,Ground,292.73,Delivered,None,2,3.0,4,0,1,23,6,9,1,1,1,0
DAW00535,2024-01-23 07:00:00,2024-01-23 12:00:00,2024-01-26 18:00:00,Rawalpindi,Peshawar,31.42,Parcel,Economy,Bus,2609.66,Delayed,Weather,3,5.0,4,0,1,23,7,12,1,1,0,0
DAW00536,2024-01-23 08:00:00,2024-01-23 11:00:00,2024-01-26 06:00:00,Quetta,Hyderabad,51.69,Parcel,Express,Bus,3023.88,Delivered,None,2,3.0,2,0,1,23,8,11,1,1,0,0
DAW00537,2024-01-23 09:00:00,2024-01-23 12:00:00,2024-01-28 02:00:00,Sukkur,Peshawar,85.76,Parcel,Express,Bus,1848.1,Delayed,Weather,4,3.0,2,1,1,23,9,12,1,1,0,0
DAW00538,2024-01-23 10:00:00,2024-01-23 12:00:00,2024-01-25 11:00:00,Islamabad,Rawalpindi,46.95,Parcel,Economy,Ground,3408.15,Delivered,Operational,1,2.0,4,0,1,23,10,12,1,1,1,0
DAW00539,2024-01-23 11:00:00,2024-01-23 15:00:00,2024-01-28 03:00:00,Peshawar,Faisalabad,36.29,Parcel,Express,Ground,1295.25,Delivered,Weather,4,4.0,2,1,1,23,11,15,1,1,0,0
DAW00540,2024-01-23 12:00:00,2024-01-23 13:00:00,2024-01-28 06:00:00,Sukkur,Islamabad,53.85,Parcel,Economy,Bus,1723.39,Delivered,None,4,1.0,4,0,1,23,12,13,1,1,0,1
DAW00541,2024-01-23 13:00:00,2024-01-23 15:00:00,2024-01-27 16:00:00,Gujranwala,Rawalpindi,71.88,Parcel,Express,Ground,4821.23,Delivered,None,4,2.0,2,1,1,23,13,15,1,1,0,0
DAW00542,2024-01-23 14:00:00,2024-01-23 16:00:00,2024-01-28 03:00:00,Rawalpindi,Rawalpindi,44.63,Parcel,Economy,Ground,1870.74,Delivered,Mechanical,4,2.0,4,0,1,23,14,16,0,1,0,0
DAW00543,2024-01-23 15:00:00,2024-01-23 19:00:00,2024-01-26 13:00:00,Hyderabad,Islamabad,93.92,Cargo,Economy,Air,1863.2,Delayed,Traffic,2,4.0,4,0,1,23,15,19,1,0,0,1
DAW00544,2024-01-23 16:00:00,2024-01-23 17:00:00,2024-01-26 17:00:00,Islamabad,Hyderabad,29.85,Parcel,Express,Ground,3059.27,Delivered,None,3,1.0,2,1,1,23,16,17,1,1,1,0
DAW00545,2024-01-23 17:00:00,2024-01-23 22:00:00,2024-01-28 12:00:00,Faisalabad,Faisalabad,47.81,Documents,Overnight,Ground,4860.68,Delayed,None,4,5.0,1,1,1,23,17,22,0,0,0,0
DAW00546,2024-01-23 18:00:00,2024-01-23 23:00:00,2024-01-28 00:00:00,Karachi,Faisalabad,75.81,Parcel,Express,Bus,4918.79,Delayed,Operational,4,5.0,2,1,1,23,18,23,1,0,1,0
DAW00547,2024-01-23 19:00:00,2024-01-23 21:00:00,2024-01-26 00:00:00,Islamabad,Gujranwala,69.07,Parcel,Economy,Ground,2982.36,Delayed,None,2,2.0,4,0,1,23,19,21,1,0,1,0
DAW00548,2024-01-23 20:00:00,2024-01-23 21:00:00,2024-01-27 06:00:00,Quetta,Peshawar,86.43,Documents,Economy,Bus,205.22,Delayed,Weather,3,1.0,4,0,1,23,20,21,1,0,0,0
DAW00549,2024-01-23 21:00:00,2024-01-23 23:00:00,2024-01-26 18:00:00,Gujranwala,Rawalpindi,99.68,Cargo,Same Day,Air,4523.15,Delayed,Operational,2,2.0,1,1,1,23,21,23,1,0,0,0
DAW00550,2024-01-23 22:00:00,2024-01-24 01:00:00,2024-01-27 16:00:00,Quetta,Rawalpindi,42.97,Documents,Economy,Bus,2937.14,Delivered,None,3,3.0,4,0,1,23,22,1,1,0,0,0
DAW00551,2024-01-23 23:00:00,2024-01-24 01:00:00,2024-01-26 13:00:00,Rawalpindi,Sukkur,11.56,Documents,Economy,Bus,1956.78,Delivered,None,2,2.0,4,0,1,23,23,1,1,0,0,0
DAW00552,2024-01-24 00:00:00,2024-01-24 02:00:00,2024-01-28 11:00:00,Lahore,Multan,3.53,Cargo,Economy,Bus,4180.14,Delivered,None,4,2.0,4,0,1,24,0,2,1,0,1,0
DAW00553,2024-01-24 01:00:00,2024-01-24 06:00:00,2024-01-26 12:00:00,Quetta,Rawalpindi,72.82,Parcel,Economy,Ground,2119.2,Delivered,None,2,5.0,4,0,1,24,1,6,1,0,0,0
DAW00554,2024-01-24 02:00:00,2024-01-24 07:00:00,2024-01-28 02:00:00,Quetta,Lahore,87.46,Documents,Economy,Air,363.41,Delayed,Weather,3,5.0,4,0,1,24,2,7,1,0,0,1
DAW00555,2024-01-24 03:00:00,2024-01-24 08:00:00,2024-01-27 20:00:00,Hyderabad,Multan,22.46,Parcel,Economy,Bus,4141.15,Delivered,Traffic,3,5.0,4,0,1,24,3,8,1,1,0,0
DAW00556,2024-01-24 04:00:00,2024-01-24 07:00:00,2024-01-27 17:00:00,Rawalpindi,Lahore,16.27,Parcel,Economy,Ground,2820.13,Delivered,None,3,3.0,4,0,1,24,4,7,1,0,0,1
DAW00557,2024-01-24 05:00:00,2024-01-24 10:00:00,2024-01-28 01:00:00,Islamabad,Faisalabad,6.69,Documents,Overnight,Ground,1823.09,Delivered,None,3,5.0,1,1,1,24,5,10,1,1,1,0
DAW00558,2024-01-24 06:00:00,2024-01-24 07:00:00,2024-01-27 16:00:00,Lahore,Multan,82.36,Cargo,Economy,Ground,1404.28,Delayed,Traffic,3,1.0,4,0,1,24,6,7,1,0,1,0
DAW00559,2024-01-24 07:00:00,2024-01-24 11:00:00,2024-01-27 12:00:00,Sukkur,Rawalpindi,31.48,Parcel,Economy,Bus,3050.23,Delivered,Operational,3,4.0,4,0,1,24,7,11,1,1,0,0
DAW00560,2024-01-24 08:00:00,2024-01-24 09:00:00,2024-01-27 13:00:00,Karachi,Islamabad,40.47,Parcel,Express,Ground,1198.64,Delayed,Mechanical,3,1.0,2,1,1,24,8,9,1,1,1,1
DAW00561,2024-01-24 09:00:00,2024-01-24 10:00:00,2024-01-26 14:00:00,Peshawar,Peshawar,50.52,Parcel,Express,Bus,1754.48,Delivered,None,2,1.0,2,0,1,24,9,10,0,1,0,0
DAW00562,2024-01-24 10:00:00,2024-01-24 15:00:00,2024-01-29 04:00:00,Faisalabad,Lahore,84.03,Parcel,Economy,Ground,3255.35,Delayed,Weather,4,5.0,4,0,1,24,10,15,1,1,0,1
DAW00563,2024-01-24 11:00:00,2024-01-24 15:00:00,2024-01-26 17:00:00,Quetta,Gujranwala,65.26,Documents,Overnight,Bus,4431.41,Delivered,None,2,4.0,1,1,1,24,11,15,1,1,0,0
DAW00564,2024-01-24 12:00:00,2024-01-24 16:00:00,2024-01-28 15:00:00,Rawalpindi,Multan,61.7,Documents,Economy,Bus,2757.87,Delayed,Weather,3,4.0,4,0,1,24,12,16,1,1,0,0
DAW00565,2024-01-24 13:00:00,2024-01-24 17:00:00,2024-01-27 02:00:00,Peshawar,Rawalpindi,17.98,Parcel,Overnight,Ground,3843.71,Delivered,None,2,4.0,1,1,1,24,13,17,1,1,0,0
DAW00566,2024-01-24 14:00:00,2024-01-24 17:00:00,2024-01-27 04:00:00,Faisalabad,Multan,51.56,Parcel,Economy,Bus,3862.69,Delivered,None,2,3.0,4,0,1,24,14,17,1,1,0,0
DAW00567,2024-01-24 15:00:00,2024-01-24 20:00:00,2024-01-27 11:00:00,Faisalabad,Rawalpindi,71.68,Documents,Economy,Bus,3388.9,Delayed,None,2,5.0,4,0,1,24,15,20,1,0,0,0
DAW00568,2024-01-24 16:00:00,2024-01-24 20:00:00,2024-01-28 02:00:00,Sukkur,Rawalpindi,97.34,Parcel,Overnight,Ground,1380.02,Delayed,Operational,3,4.0,1,1,1,24,16,20,1,0,0,0
DAW00569,2024-01-24 17:00:00,2024-01-24 20:00:00,2024-01-29 10:00:00,Sukkur,Rawalpindi,20.54,Parcel,Express,Bus,4360.59,Delivered,None,4,3.0,2,1,1,24,17,20,1,0,0,0
DAW00570,2024-01-24 18:00:00,2024-01-24 20:00:00,2024-01-26 19:00:00,Sukkur,Sukkur,1.45,Documents,Economy,Bus,2294.12,Delivered,None,1,2.0,4,0,1,24,18,20,0,0,0,0
DAW00571,2024-01-24 19:00:00,2024-01-24 21:00:00,2024-01-28 05:00:00,Multan,Peshawar,7.99,Documents,Economy,Bus,412.21,Delayed,Operational,3,2.0,4,0,1,24,19,21,1,0,0,0
DAW00572,2024-01-24 20:00:00,2024-01-24 23:00:00,2024-01-27 15:00:00,Multan,Islamabad,37.9,Documents,Economy,Bus,1374.14,Delivered,None,2,3.0,4,0,1,24,20,23,1,0,0,1
DAW00573,2024-01-24 21:00:00,2024-01-25 00:00:00,2024-01-27 06:00:00,Faisalabad,Islamabad,82.14,Parcel,Express,Bus,3874.63,Delayed,Traffic,2,3.0,2,0,1,24,21,0,1,0,0,1
DAW00574,2024-01-24 22:00:00,2024-01-25 03:00:00,2024-01-27 22:00:00,Sukkur,Multan,1.21,Documents,Economy,Bus,531.84,Delivered,Operational,2,5.0,4,0,1,24,22,3,1,0,0,0
DAW00575,2024-01-24 23:00:00,2024-01-25 04:00:00,2024-01-29 16:00:00,Hyderabad,Multan,45.94,Parcel,Economy,Air,907.35,Delivered,None,4,5.0,4,0,1,24,23,4,1,0,0,0
DAW00576,2024-01-25 00:00:00,2024-01-25 02:00:00,2024-01-28 00:00:00,Quetta,Rawalpindi,33.26,Parcel,Economy,Bus,3532.29,Delivered,Weather,2,2.0,4,0,1,25,0,2,1,0,0,0
DAW00577,2024-01-25 01:00:00,2024-01-25 05:00:00,2024-01-29 06:00:00,Peshawar,Sukkur,5.72,Parcel,Express,Bus,4484.48,Delivered,Traffic,4,4.0,2,1,1,25,1,5,1,0,0,0
DAW00578,2024-01-25 02:00:00,2024-01-25 04:00:00,2024-01-28 10:00:00,Peshawar,Rawalpindi,45.3,Documents,Overnight,Bus,3241.91,Delivered,None,3,2.0,1,1,1,25,2,4,1,0,0,0
DAW00579,2024-01-25 03:00:00,2024-01-25 07:00:00,2024-01-28 14:00:00,Multan,Sukkur,25.85,Parcel,Express,Bus,1267.0,Delivered,None,3,4.0,2,1,1,25,3,7,1,0,0,0
DAW00580,2024-01-25 04:00:00,2024-01-25 08:00:00,2024-01-27 17:00:00,Faisalabad,Rawalpindi,35.51,Parcel,Economy,Ground,456.39,Delivered,None,2,4.0,4,0,1,25,4,8,1,1,0,0
DAW00581,2024-01-25 05:00:00,2024-01-25 10:00:00,2024-01-29 21:00:00,Rawalpindi,Lahore,70.71,Cargo,Overnight,Ground,3152.61,Delivered,None,4,5.0,1,1,1,25,5,10,1,1,0,1
DAW00582,2024-01-25 06:00:00,2024-01-25 07:00:00,2024-01-29 11:00:00,Islamabad,Lahore,52.39,Parcel,Express,Bus,427.51,Delivered,None,4,1.0,2,1,1,25,6,7,1,0,1,1
DAW00583,2024-01-25 07:00:00,2024-01-25 08:00:00,2024-01-29 10:00:00,Islamabad,Faisalabad,12.9,Parcel,Overnight,Bus,3141.07,Delivered,None,4,1.0,1,1,1,25,7,8,1,1,1,0
DAW00584,2024-01-25 08:00:00,2024-01-25 11:00:00,2024-01-27 10:00:00,Multan,Rawalpindi,96.16,Parcel,Economy,Bus,1282.78,Delayed,Weather,1,3.0,4,0,1,25,8,11,1,1,0,0
DAW00585,2024-01-25 09:00:00,2024-01-25 14:00:00,2024-01-29 01:00:00,Rawalpindi,Peshawar,63.77,Documents,Economy,Ground,4542.35,Delayed,Traffic,3,5.0,4,0,1,25,9,14,1,1,0,0
DAW00586,2024-01-25 10:00:00,2024-01-25 14:00:00,2024-01-27 15:00:00,Multan,Gujranwala,76.7,Documents,Express,Bus,2480.44,Delivered,Operational,2,4.0,2,0,1,25,10,14,1,1,0,0
DAW00587,2024-01-25 11:00:00,2024-01-25 12:00:00,2024-01-28 11:00:00,Islamabad,Faisalabad,8.38,Documents,Economy,Bus,1274.9,Delivered,None,2,1.0,4,0,1,25,11,12,1,1,1,0
DAW00588,2024-01-25 12:00:00,2024-01-25 16:00:00,2024-01-28 00:00:00,Rawalpindi,Multan,5.18,Parcel,Express,Bus,4295.1,Delivered,Mechanical,2,4.0,2,0,1,25,12,16,1,1,0,0
DAW00589,2024-01-25 13:00:00,2024-01-25 14:00:00,2024-01-27 20:00:00,Sukkur,Hyderabad,2.44,Documents,Overnight,Ground,1419.37,Delivered,Weather,2,1.0,1,1,1,25,13,14,1,1,0,0
DAW00590,2024-01-25 14:00:00,2024-01-25 15:00:00,2024-01-28 10:00:00,Faisalabad,Rawalpindi,19.29,Documents,Overnight,Ground,1671.68,Delivered,Operational,2,1.0,1,1,1,25,14,15,1,1,0,0
DAW00591,2024-01-25 15:00:00,2024-01-25 16:00:00,2024-01-30 10:00:00,Peshawar,Lahore,41.73,Cargo,Same Day,Air,4204.53,Delivered,None,4,1.0,1,1,1,25,15,16,1,1,0,1
DAW00592,2024-01-25 16:00:00,2024-01-25 21:00:00,2024-01-28 16:00:00,Hyderabad,Hyderabad,93.61,Documents,Express,Bus,1682.2,Delayed,Operational,2,5.0,2,0,1,25,16,21,0,0,0,0
DAW00593,2024-01-25 17:00:00,2024-01-25 19:00:00,2024-01-30 12:00:00,Lahore,Sukkur,45.98,Documents,Economy,Bus,2168.79,Delivered,None,4,2.0,4,0,1,25,17,19,1,0,1,0
DAW00594,2024-01-25 18:00:00,2024-01-25 22:00:00,2024-01-29 14:00:00,Faisalabad,Hyderabad,29.38,Documents,Economy,Bus,1868.8,Delivered,Weather,3,4.0,4,0,1,25,18,22,1,0,0,0
DAW00595,2024-01-25 19:00:00,2024-01-26 00:00:00,2024-01-30 06:00:00,Sukkur,Peshawar,56.41,Parcel,Economy,Ground,758.72,Delayed,Traffic,4,5.0,4,0,1,25,19,0,1,0,0,0
DAW00596,2024-01-25 20:00:00,2024-01-26 01:00:00,2024-01-28 07:00:00,Gujranwala,Rawalpindi,11.64,Parcel,Express,Air,386.7,Delivered,Traffic,2,5.0,2,0,1,25,20,1,1,0,0,0
DAW00597,2024-01-25 21:00:00,2024-01-26 02:00:00,2024-01-29 04:00:00,Islamabad,Islamabad,61.15,Documents,Economy,Bus,3677.8,Delivered,None,3,5.0,4,0,1,25,21,2,0,0,1,1
DAW00598,2024-01-25 22:00:00,2024-01-26 03:00:00,2024-01-28 10:00:00,Sukkur,Hyderabad,57.06,Parcel,Economy,Bus,3296.66,Delayed,None,2,5.0,4,0,1,25,22,3,1,0,0,0
DAW00599,2024-01-25 23:00:00,2024-01-26 04:00:00,2024-01-29 05:00:00,Gujranwala,Islamabad,79.3,Parcel,Express,Bus,1555.36,Delivered,None,3,5.0,2,1,1,25,23,4,1,0,0,1
DAW00600,2024-01-26 00:00:00,2024-01-26 03:00:00,2024-01-28 19:00:00,Multan,Sukkur,98.68,Parcel,Express,Bus,1618.88,Delayed,Weather,2,3.0,2,0,1,26,0,3,1,0,0,0
DAW00601,2024-01-26 01:00:00,2024-01-26 05:00:00,2024-01-28 18:00:00,Rawalpindi,Faisalabad,25.46,Cargo,Same Day,Bus,4736.03,Delayed,None,2,4.0,1,1,1,26,1,5,1,0,0,0
DAW00602,2024-01-26 02:00:00,2024-01-26 07:00:00,2024-01-30 13:00:00,Peshawar,Islamabad,51.21,Parcel,Express,Bus,4940.82,Delivered,None,4,5.0,2,1,1,26,2,7,1,0,0,1
DAW00603,2024-01-26 03:00:00,2024-01-26 07:00:00,2024-01-30 17:00:00,Quetta,Faisalabad,90.93,Parcel,Express,Bus,2472.49,Delayed,Weather,4,4.0,2,1,1,26,3,7,1,0,0,0
DAW00604,2024-01-26 04:00:00,2024-01-26 07:00:00,2024-01-28 09:00:00,Multan,Lahore,78.63,Documents,Express,Bus,4051.77,Delayed,None,2,3.0,2,0,1,26,4,7,1,0,0,1
DAW00605,2024-01-26 05:00:00,2024-01-26 08:00:00,2024-01-29 12:00:00,Faisalabad,Gujranwala,49.0,Documents,Same Day,Ground,3736.09,Delivered,None,3,3.0,1,1,1,26,5,8,1,1,0,0
DAW00606,2024-01-26 06:00:00,2024-01-26 10:00:00,2024-01-30 00:00:00,Multan,Rawalpindi,94.56,Documents,Express,Bus,1627.13,Delayed,Traffic,3,4.0,2,1,1,26,6,10,1,1,0,0
DAW00607,2024-01-26 07:00:00,2024-01-26 08:00:00,2024-01-28 08:00:00,Faisalabad,Hyderabad,6.2,Parcel,Overnight,Bus,481.1,Delivered,None,2,1.0,1,1,1,26,7,8,1,1,0,0
DAW00608,2024-01-26 08:00:00,2024-01-26 10:00:00,2024-01-30 19:00:00,Quetta,Lahore,93.13,Parcel,Overnight,Bus,884.27,Delayed,Operational,4,2.0,1,1,1,26,8,10,1,1,0,1
DAW00609,2024-01-26 09:00:00,2024-01-26 10:00:00,2024-01-29 07:00:00,Karachi,Lahore,5.53,Parcel,Overnight,Ground,4223.81,Delayed,Weather,2,1.0,1,1,1,26,9,10,1,1,1,1
DAW00610,2024-01-26 10:00:00,2024-01-26 11:00:00,2024-01-29 16:00:00,Gujranwala,Quetta,54.96,Documents,Economy,Ground,3709.83,Delayed,Operational,3,1.0,4,0,1,26,10,11,1,1,0,0
DAW00611,2024-01-26 11:00:00,2024-01-26 12:00:00,2024-01-28 15:00:00,Peshawar,Karachi,89.1,Parcel,Economy,Bus,3388.81,Delayed,Traffic,2,1.0,4,0,1,26,11,12,1,1,0,1
DAW00612,2024-01-26 12:00:00,2024-01-26 17:00:00,2024-01-29 21:00:00,Hyderabad,Peshawar,26.64,Cargo,Economy,Bus,827.11,Delayed,Weather,3,5.0,4,0,1,26,12,17,1,1,0,0
DAW00613,2024-01-26 13:00:00,2024-01-26 16:00:00,2024-01-28 22:00:00,Hyderabad,Faisalabad,47.49,Parcel,Economy,Bus,3271.67,Delivered,Weather,2,3.0,4,0,1,26,13,16,1,1,0,0
DAW00614,2024-01-26 14:00:00,2024-01-26 15:00:00,2024-01-28 15:00:00,Gujranwala,Gujranwala,32.77,Parcel,Economy,Ground,3906.33,Delivered,None,2,1.0,4,0,1,26,14,15,0,1,0,0
DAW00615,2024-01-26 15:00:00,2024-01-26 18:00:00,2024-01-29 01:00:00,Lahore,Quetta,95.24,Parcel,Economy,Ground,4330.89,Delayed,Weather,2,3.0,4,0,1,26,15,18,1,1,1,0
DAW00616,2024-01-26 16:00:00,2024-01-26 20:00:00,2024-01-30 17:00:00,Sukkur,Karachi,82.45,Cargo,Economy,Ground,263.51,Delayed,Weather,3,4.0,4,0,1,26,16,20,1,0,0,1
DAW00617,2024-01-26 17:00:00,2024-01-26 19:00:00,2024-01-29 23:00:00,Karachi,Gujranwala,71.05,Parcel,Express,Bus,3485.48,Delayed,Weather,3,2.0,2,1,1,26,17,19,1,0,1,0
DAW00618,2024-01-26 18:00:00,2024-01-26 22:00:00,2024-01-31 01:00:00,Gujranwala,Peshawar,58.97,Parcel,Express,Air,291.67,Delayed,None,4,4.0,2,1,1,26,18,22,1,0,0,0
DAW00619,2024-01-26 19:00:00,2024-01-26 23:00:00,2024-01-29 03:00:00,Hyderabad,Faisalabad,82.15,Documents,Economy,Air,3592.99,Delayed,Operational,2,4.0,4,0,1,26,19,23,1,0,0,0
DAW00620,2024-01-26 20:00:00,2024-01-27 01:00:00,2024-01-29 16:00:00,Multan,Rawalpindi,39.53,Documents,Express,Ground,3250.98,Delivered,Traffic,2,5.0,2,0,1,26,20,1,1,0,0,0
DAW00621,2024-01-26 21:00:00,2024-01-26 23:00:00,2024-01-30 00:00:00,Sukkur,Peshawar,45.03,Parcel,Express,Bus,912.07,Delivered,None,3,2.0,2,1,1,26,21,23,1,0,0,0
DAW00622,2024-01-26 22:00:00,2024-01-27 02:00:00,2024-01-31 11:00:00,Karachi,Hyderabad,73.14,Documents,Express,Bus,3877.38,Delayed,Weather,4,4.0,2,1,1,26,22,2,1,0,1,0
DAW00623,2024-01-26 23:00:00,2024-01-27 03:00:00,2024-01-29 05:00:00,Rawalpindi,Lahore,36.1,Cargo,Overnight,Bus,528.07,Delivered,None,2,4.0,1,1,1,26,23,3,1,0,0,1
DAW00624,2024-01-27 00:00:00,2024-01-27 02:00:00,2024-01-29 15:00:00,Rawalpindi,Karachi,6.86,Documents,Economy,Bus,4166.71,Delivered,None,2,2.0,4,0,1,27,0,2,1,0,0,1
DAW00625,2024-01-27 01:00:00,2024-01-27 03:00:00,2024-01-29 04:00:00,Sukkur,Karachi,7.9,Parcel,Economy,Bus,1457.26,Delayed,None,2,2.0,4,0,1,27,1,3,1,0,0,1
DAW00626,2024-01-27 02:00:00,2024-01-27 06:00:00,2024-01-29 05:00:00,Gujranwala,Gujranwala,11.98,Documents,Economy,Ground,3506.49,Delivered,None,1,4.0,4,0,1,27,2,6,0,0,0,0
DAW00627,2024-01-27 03:00:00,2024-01-27 05:00:00,2024-01-30 18:00:00,Faisalabad,Karachi,87.03,Documents,Economy,Ground,4633.71,Delayed,Traffic,3,2.0,4,0,1,27,3,5,1,0,0,1
DAW00628,2024-01-27 04:00:00,2024-01-27 08:00:00,2024-01-29 20:00:00,Faisalabad,Faisalabad,47.49,Cargo,Express,Air,1831.17,Delivered,None,2,4.0,2,0,1,27,4,8,0,1,0,0
DAW00629,2024-01-27 05:00:00,2024-01-27 09:00:00,2024-01-31 08:00:00,Multan,Hyderabad,71.43,Documents,Economy,Bus,2613.89,Delivered,None,3,4.0,4,0,1,27,5,9,1,1,0,0
DAW00630,2024-01-27 06:00:00,2024-01-27 11:00:00,2024-01-31 09:00:00,Karachi,Peshawar,39.59,Documents,Economy,Bus,2422.97,Delayed,Traffic,3,5.0,4,0,1,27,6,11,1,1,1,0
DAW00631,2024-01-27 07:00:00,2024-01-27 08:00:00,2024-01-30 18:00:00,Karachi,Lahore,26.24,Documents,Economy,Ground,956.53,Delivered,None,3,1.0,4,0,1,27,7,8,1,1,1,1
DAW00632,2024-01-27 08:00:00,2024-01-27 12:00:00,2024-01-30 21:00:00,Sukkur,Hyderabad,35.05,Parcel,Economy,Bus,3033.5,Delayed,Weather,3,4.0,4,0,1,27,8,12,1,1,0,0
DAW00633,2024-01-27 09:00:00,2024-01-27 12:00:00,2024-01-31 10:00:00,Islamabad,Quetta,79.52,Documents,Express,Bus,3766.41,Delivered,None,3,3.0,2,1,1,27,9,12,1,1,1,0
DAW00634,2024-01-27 10:00:00,2024-01-27 11:00:00,2024-02-01 00:00:00,Rawalpindi,Rawalpindi,62.71,Parcel,Express,Air,4601.0,Delivered,None,4,1.0,2,1,1,27,10,11,0,1,0,0
DAW00635,2024-01-27 11:00:00,2024-01-27 12:00:00,2024-02-01 01:00:00,Karachi,Islamabad,93.8,Parcel,Economy,Ground,4283.85,Delayed,Traffic,4,1.0,4,0,1,27,11,12,1,1,1,1
DAW00636,2024-01-27 12:00:00,2024-01-27 13:00:00,2024-02-01 01:00:00,Sukkur,Hyderabad,68.13,Parcel,Economy,Bus,2648.09,Delayed,None,4,1.0,4,0,1,27,12,13,1,1,0,0
DAW00637,2024-01-27 13:00:00,2024-01-27 18:00:00,2024-01-29 19:00:00,Quetta,Gujranwala,57.23,Parcel,Economy,Ground,3651.28,Delayed,None,2,5.0,4,0,1,27,13,18,1,1,0,0
